sid,sname,preview_url,album_art,duration
123467,Lontano,https://audio-ssl.itunes.apple.com/itunes-assets/Music/f9/38/b0/mzm.dliujvod.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,767120
123468,Rothko Chapel 2,https://audio-ssl.itunes.apple.com/itunes-assets/Music/61/3e/28/mzm.gknhtnld.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,274983
123469,Quartet for Strings and Piano In a Minor,https://audio-ssl.itunes.apple.com/itunes-assets/Music/e3/95/14/mzm.rgaejcev.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,708407
216,Cry,https://audio-ssl.itunes.apple.com/itunes-assets/Music/4f/80/bc/mzm.jghpzuzk.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,184756
123471,"My Father Knew Charles Ives, II. The Lake",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/11/a0/9d/11a09d47-88bc-4335-2981-66753df4293b/mzaf_7897886334715277140.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/3e/b3/38/3eb3385c-8832-023b-78f2-78f7b875b738/mzi.smoxlocs.jpg/88x88bb.jpg,400693
36731,On the Nature of Daylight,https://audio-ssl.itunes.apple.com/itunes-assets/Music/88/4b/0e/mzm.yszztniv.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,374013
123472,Suite for Symphonic Strings: Nocturne,https://audio-ssl.itunes.apple.com/itunes-assets/Music/54/d0/c4/mzm.vwwirvbe.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,224993
123473,Christian Zeal and Activity,https://audio-ssl.itunes.apple.com/itunes-assets/Music/4b/ca/da/mzm.oaquomcq.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,605316
123474,Root of an Unfocus,https://audio-ssl.itunes.apple.com/itunes-assets/Music/22/93/49/mzm.tyezjjut.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,296046
123475,Quartet for Strings and Piano In a Minor,,,0
123476,Fragor,https://p.scdn.co/mp3-preview/7ba1225ccb43cb8e41733bdaeea110805dba4d0f?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048514297060b97dc9bf68144d5f1,424813
123477,Prelude - The Bay,https://audio-ssl.itunes.apple.com/itunes-assets/Music/33/d7/7f/mzm.qazhwhux.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,384759
123478,Fluorescences,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/be/59/e2/be59e288-170d-ec3f-55f7-ef30c6e6390d/mzaf_8681564488830386833.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/93/c9/42/93c94210-4118-317a-108d-60f6a2963320/730099512114.jpg/88x88bb.jpg,895000
123479,Wheel of Fortune,https://audio-ssl.itunes.apple.com/itunes-assets/Music/83/16/71/mzm.uzkfcyfm.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,185185
123480,Tomorrow Night,https://audio-ssl.itunes.apple.com/itunes-assets/Music/0e/f2/89/mzm.akxqhgqx.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,183939
22519,This Bitter Earth / On the Nature of Daylight,https://audio-ssl.itunes.apple.com/itunes-assets/Music/93/3b/6c/mzm.obezyqhs.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,377068
123482,Etude No. 1: Harmonies,,https://i.scdn.co/image/ab67616d000048511aa32595001e3b76396ac356,651000
123483,"Study No. 1 - ""Harmonies"", For Organ",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f7/26/cc/f726cc40-d487-da90-e372-c440e8827f47/mzaf_905531360124036284.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m04/d16/h18/s05.kapmbypu.jpg/88x88bb.jpg,488000
123484,Lizard Point,https://audio-ssl.itunes.apple.com/itunes-assets/Music/59/cc/d6/mzm.umaidxgv.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,273537
123485,Four Hymns: II. For Cello and Double Bass,https://audio-ssl.itunes.apple.com/itunes-assets/Music/d7/3b/88/mzm.pfnpbsjh.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/71/b0/e6/mzi.hdgbtpsq.jpg/88x88bb.jpg,349145
123486,The Lost Day,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/60/62/d5/6062d54b-46d2-ce0d-06f4-f55d4fdfb4c0/mzaf_10971788820706413743.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/23/14/74/23147421-acac-ef98-74cb-a1d2e13f8638/00724386649959.jpg/88x88bb.jpg,552227
123487,Pacific Sirens,https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/80/18/60/80186027-0d21-56c6-22b7-127635a055e5/mzaf_1271180049594959086.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/9e/2d/df/9e2ddf2b-7771-c457-2506-dbd8cd6d1b12/93228060321.jpg/88x88bb.jpg,837933
123488,Uaxuctum - The Legend of the Mayan City which they themselves destroyed for religious reasons: I. -,,,0
123489,On The Nature Of Daylight (Orchestral Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/46/1e/dc461e5c-ea66-2d22-4706-f499dfd3da0f/mzaf_12659147807856731087.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/58/ec/d7/58ecd75d-8df8-c05f-5e1a-b144292c6493/17UM1IM64259.rgb.jpg/88x88bb.jpg,396067
394,Rags to Riches,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a0/6f/23/a06f2340-9d60-366f-b304-929975a40f76/mzaf_3080072192135077285.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,171464
138604,Can't We Be Sweethearts,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5f/80/cf/5f80cfb1-7d35-d121-92e7-61a1a86d3d29/mzaf_7262600039740638429.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/y2004/m04/d14/h12/s05.kehjfnfb.jpg/88x88bb.jpg,179160
138605,Heart of Stone (Original King Recording),https://audio-ssl.itunes.apple.com/itunes-assets/Music4/v4/84/1a/ee/841aee4b-165f-d6af-14c1-9f1595977b48/mzaf_4592303067449697774.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/62/c7/8b/62c78b3b-3ed7-6d9f-fa0f-07b7c3f11fbc/2319.jpg/88x88bb.jpg,153813
138606,Sincerely,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/99/17/f5/9917f590-6fe0-4836-6f19-92c0b419c970/mzaf_7881791343184957575.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,188642
138607,Firenze sogna,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/46/4e/15464e1e-5dee-39df-a8fe-31d989bca0a1/mzaf_2895820186262389820.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/0c/2c/85/mzi.xvnrbjwy.jpg/88x88bb.jpg,193822
138608,Speedoo,,https://i.scdn.co/image/ab67616d0000485191d417d152e86f73b60761f9,141583
138609,Parlami d'amore Mariù,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/b2/0d/4bb20d34-051c-8841-873f-f408ad5063ca/mzaf_6187241480773835977.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/4b/7f/68/mzi.xtccpubz.jpg/88x88bb.jpg,193246
138610,Stardust,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fd/01/56/fd0156ec-99a9-8170-0e6b-25c264f09cb1/mzaf_1109337795947769072.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,194524
138611,This World We Love In (2011 Remastered Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cc/20/c2/cc20c22e-1e65-8381-48f8-917a39bb63a1/mzaf_14333528310163553395.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/83/45/88/83458868-5e35-bf66-54c9-53d436327e57/5099909787650_1500x1500_300dpi.jpg/88x88bb.jpg,151387
138612,Playboy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4f/1f/58/4f1f58a7-6082-12a7-44b5-c19a57cb2ba0/mzaf_5365061622468693919.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/85/f9/c1/85f9c138-df33-8124-7975-6af656d6609e/00602517773332.rgb.jpg/88x88bb.jpg,165707
70230,It's Not for Me to Say,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7c/4f/ce/7c4fcec9-310d-3d80-723e-0e7a5540590f/mzaf_15855537790992389504.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/3c/89/7c/3c897ca3-713f-b95e-d551-511339711020/074646356227.jpg/88x88bb.jpg,185882
138613,Chariot,https://p.scdn.co/mp3-preview/b535e61075ad4c9f90b5a535aee74eacedb15aa4?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851610c4aa43b0a203b98ae38f1,164733
95673,Then He Kissed Me,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8b/03/cb/8b03cbb4-9521-f49e-e514-7190d56c70a3/mzaf_15655234303698767722.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/7d/3f/a2/mzi.dfkkkkxm.jpg/88x88bb.jpg,158853
138614,Look In My Eyes,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/77/63/df/7763df2a-dbac-5ae5-870d-75bb65d8f28a/mzaf_14537364090880654722.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,140406
138615,Roses Are Red (My Love),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/98/3b/3d/983b3d2d-1b54-e3ba-4dc6-b5ddf8a8064c/mzaf_1759023396482778785.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/5d/37/6a/5d376a4c-105f-c225-8ccd-55eee82e8734/mzi.zxoghrfu.jpg/88x88bb.jpg,158933
138616,Life Is But a Dream,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3b/e4/d1/3be4d1e7-77e4-d557-94d3-8aaa21706e14/mzaf_1000539416855471577.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,163505
39889,Leader of the Pack,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ab/c9/03/abc903d9-61e6-eed3-1548-0a5b8f538743/mzaf_18422218088183950888.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e5/37/d7/e537d736-6a0c-8f88-1064-ab532eaddbcc/00044001825026.rgb.jpg/88x88bb.jpg,171147
138617,Toot Toot Tootsie Goo'bye,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9a/0a/a7/9a0aa7e7-9ed8-aac0-81aa-f520470fe05a/mzaf_2170069818169002372.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048518c5cbef720deaf614c6da1b7,130933
138618,Happy Birthday To You,,,0
19221,Ain't That a Kick In the Head,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/da/e2/d6/dae2d601-e697-d01f-036e-62310e304551/mzaf_8170620482951283130.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ea/76/60/ea7660aa-b223-f508-0ec1-a034804fbe97/00602537540976.rgb.jpg/88x88bb.jpg,144693
138619,He's Sure the Boy I Love,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/78/fb/0178fb9e-ae1d-5a09-4520-09c1269d017c/mzaf_6492211870807926558.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/7d/3f/a2/mzi.dfkkkkxm.jpg/88x88bb.jpg,163480
50235,Atlantis (Single Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/bd/be/8f/bdbe8f55-ed26-378d-b6a2-e22d73a1b3d1/mzaf_5859076523343415694.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c6/0d/bf/c60dbff1-05e0-1f2e-95e3-cb686698988a/mzi.qztymdwq.jpg/88x88bb.jpg,298600
138620,Pretend You Don't See Her,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9d/eb/55/9deb557f-46d2-dbcb-98b7-7c4478b374fd/mzaf_17697298840789917319.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/69/02/9f/69029fa0-dbc1-0014-a18c-0f6718daf712/mzi.wtmzbklc.jpg/88x88bb.jpg,161027
138621,Remember (Walkin' In the Sand),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/33/e0/0a/33e00aa4-cc84-ebb6-2b02-83e0f01604b8/mzaf_17992265991306059459.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,138276
138622,Baby I Love You,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4f/95/38/4f953861-4c09-0ffb-5ca2-0e4a71d55a20/mzaf_9848616837057119120.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,158642
80422,Beyond the Sea,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/19/6b/37/196b3775-e13d-3829-9daa-416faf7534d9/mzaf_7224062982296287439.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/y2004/m11/d17/h18/s06.tysgshrt.jpg/88x88bb.jpg,172480
98607,The Boulevard of Broken Dreams,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f0/a7/76/f0a77612-9b2a-78b5-5e11-4ef499e80d86/mzaf_16507137595418374080.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/6e/6d/e6/6e6de67f-1268-f2ba-1312-0623f5e6740a/886444208642.jpg/88x88bb.jpg,175427
138623,Wives And Lovers,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e1/d3/9d/e1d39d35-52ad-d3ae-4082-2c945fbca3a0/mzaf_11209105013325416416.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048510c865fe0d4efedd8cbc9343c,151466
20229,Monkey Man,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/77/85/54/77855485-cc43-2e88-7b63-d96f431de6b7/mzaf_8314533653764782946.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/3f/a3/8a/3fa38a6a-8062-8492-cc63-5b5edf0faca7/13ABKIM00073.rgb.jpg/88x88bb.jpg,251825
138624,Frosty the Snowman,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/eb/70/a6/eb70a646-5d59-4a67-0797-a8a3566b61a4/mzaf_12035131939782498279.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2e/92/5f/2e925fa4-6a4e-a15e-7cfc-bb3f13f053e1/mzi.ermvbetx.jpg/88x88bb.jpg,140778
46677,Christmas (Baby Please Come Home),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/24/1f/19/241f19ea-334b-cd81-8bb6-867ec56064b4/mzaf_11410707029860293078.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2e/92/5f/2e925fa4-6a4e-a15e-7cfc-bb3f13f053e1/mzi.ermvbetx.jpg/88x88bb.jpg,170144
138625,The Bells of St. Mary's (45 Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/79/e3/6c/79e36c00-6a93-2211-aee0-a570a4c90e63/mzaf_9717657407299118023.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music/27/ab/18/mzi.ntpdehin.jpg/88x88bb.jpg,160598
138626,Unchained Melody,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e3/6c/6b/e36c6b66-1c98-2204-07ff-e0e3ce132aeb/mzaf_6951674229026100034.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/e8/14/1e/e8141e5a-104c-139d-5b83-3c45b59896d5/894232142825.jpg/88x88bb.jpg,118889
14880,Sunshine of Your Love,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9c/c8/ec/9cc8ec05-5e2d-e189-55da-a6d8fd774c2c/mzaf_18130192078737023096.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/3b/00/c3/3b00c3be-7a86-2dfc-4450-b64df12bcab1/00731452375223.rgb.jpg/88x88bb.jpg,250733
119330,Danny Boy (traditional),,,0
138627,Layla,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/94/e8/01/94e80130-1c56-d474-d742-d5925eb76725/mzaf_4915490710680006786.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/89/ed/29/89ed29be-8412-0b5a-1df0-295fb5337dd6/00600753314289.rgb.jpg/88x88bb.jpg,423840
138628,Memo from Turner,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f2/ac/44/f2ac4451-8cb5-e994-34d5-446b06736a79/mzaf_4259069981046351226.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/95/ca/52/mzi.ehvvixcz.jpg/88x88bb.jpg,247907
7408,Jump Into the Fire,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ae/4c/8a/ae4c8a99-6afc-92fd-60aa-f94342bf6857/mzaf_18137444842758488878.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f7/f1/bf/f7f1bf43-3324-6c2d-d7e0-368d506fd56d/078635451528.jpg/88x88bb.jpg,420392
138629,Magic Bus - Live,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/b5/6a/d5b56a9c-3a8c-2d83-09bd-16c4fd29f98d/mzaf_11093369031568657270.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851ff64b9e7e91015e618472cba,279226
15251,What Is Life (2009 Mix),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/70/95/d9/7095d976-3bc0-c899-be39-aa19f7fa6dbe/mzaf_11565278378024179179.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ef/66/cf/ef66cfc0-e6d1-a0d8-a8ab-7650f18a3cda/20UMGIM65818.rgb.jpg/88x88bb.jpg,264987
138631,Mannish Boy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/87/db/6c/87db6cc8-3929-b13b-693e-0a9c1495f78e/mzaf_9487845140707198390.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/cf/22/5b/cf225bda-2fb1-1f90-1e8f-c2c767017eaf/dj.yhjhokaj.jpg/88x88bb.jpg,324679
98708,My Way,,https://i.scdn.co/image/ab67616d000048514b721d19829ce3d47f881285,176600
328199,Amor Prohibido,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1e/56/46/1e5646d0-c6bd-092e-770a-5b8715e9edab/mzaf_12112814567903647352.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2b/bc/df/2bbcdfcc-199d-b168-5be5-58e2919a466d/4050538607246.jpg/88x88bb.jpg,248987
231366,Mannish Boy (Ruckus Roboticus Remix),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ca/36/7e/ca367eaf-5f3e-34c8-c580-b5455e6ee7c4/mzaf_1437593565917597805.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/e9/31/79/e93179f8-f513-8288-4bf3-52397386eb09/886445788976.jpg/88x88bb.jpg,295250
237792,In the Still of the Night,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a4/97/47/a49747aa-816d-8044-2199-d97dd1976764/mzaf_6566564294675752912.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,185787
237793,Tuxedo Junction,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5b/d3/54/5bd35491-8788-36ed-89eb-b87a8772f759/mzaf_14537254444584072677.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,206333
237794,I Hear you Knockin',https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0b/7d/8d/0b7d8d0a-f2f6-56cd-4c44-245dfe5b3fe2/mzaf_7120934953389756875.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,165640
237795,The Fat Man,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/54/c5/3b/54c53b0d-3325-8c83-81f6-a41b2ee2e304/mzaf_15653126407952469307.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,156733
237789,"Le Grisbi (From ""Touchez pas au Grisbi"")",https://p.scdn.co/mp3-preview/ae35e283df5cf0dec05f62e854aa7772cc036946?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851a0a521790550fe98fa081593,207840
237796,El Negro Zumbon,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/23/ba/1d/23ba1d0b-4951-41a7-52cd-394e796dc124/mzaf_10759813728658625781.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,149200
237797,Theme for the Irishman,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/05/ad/14/05ad14ca-2456-a528-52f5-ddf46c3e48cb/mzaf_2637531193649307066.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,276627
237800,Canadian Sunset (Single Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/94/9e/e4949e50-d920-7e5f-7aa7-04bfebc2dbc7/mzaf_11555118353606479885.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,175600
132645,Honky Tonk Pt. 1,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6f/19/8e/6f198e36-5c8b-f40c-576f-ff5bcc6ed795/mzaf_16123107989071865103.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/c6/14/c8/mzi.xxhbuuay.jpg/88x88bb.jpg,187840
237799,Have I Sinned,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/79/4c/51/794c5150-8b4c-2988-0bf2-fdb51e493b1f/mzaf_2269653014325293211.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,179627
166054,A White Sport Coat (And a Pink Carnation),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6f/83/a3/6f83a389-c03e-dd98-df63-6d90317af763/mzaf_4538760619041838789.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Features/29/92/38/dj.gnomdkca.jpg/88x88bb.jpg,148467
37768,Melancholy Serenade,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a2/80/27/a28027f3-5296-c81b-ee17-b8051c043451/mzaf_12869402402127317087.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/63/49/cb/6349cbb9-460e-241a-7bd1-a01198345455/00724385340956.jpg/88x88bb.jpg,198467
237801,Cry,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/91/d7/38/91d73861-4574-b5fb-7877-5439d8d94937/mzaf_8128880383569343144.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,184427
237802,Sleep Walk,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5d/12/a4/5d12a44c-5e8a-f7b4-e0f6-8d064ad728a1/mzaf_4209672413990650291.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,147773
237803,The Time is Now,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/48/df/a0/48dfa02e-07d8-a546-65e8-8ee2d364c6e7/mzaf_15731183628606750836.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/85/d9/4e/85d94eea-9683-91c4-7e68-5c05ac07e0c6/886447762714.jpg/88x88bb.jpg,123400
